Date,High,Low,Open,Close,Volume,Adj Close
2021-09-08,465.8299865722656,458.0799865722656,459.1099853515625,465.70001220703125,1372000.0,464.2441711425781
2021-09-09,469.7699890136719,465.239990234375,467.3399963378906,465.94000244140625,1398700.0,464.4834289550781
2021-09-10,468.3999938964844,463.20001220703125,467.1700134277344,465.1600036621094,1324800.0,463.70587158203125
2021-09-13,468.239990234375,458.20001220703125,467.05999755859375,459.6600036621094,1679500.0,458.2230529785156
2021-09-14,462.20001220703125,457.4200134277344,460.95001220703125,458.4100036621094,1383900.0,456.9769592285156
2021-09-15,462.25,456.1400146484375,458.239990234375,460.7300109863281,1770300.0,459.28973388671875
2021-09-16,463.7699890136719,456.57000732421875,460.7900085449219,463.30999755859375,1577500.0,461.8616638183594
2021-09-17,462.82000732421875,457.0199890136719,461.6199951171875,459.510009765625,3411400.0,458.07354736328125
2021-09-20,460.95001220703125,446.6199951171875,456.6300048828125,451.1400146484375,2602000.0,449.7297058105469
2021-09-21,456.8399963378906,450.1600036621094,451.1400146484375,452.1099853515625,1531300.0,450.6966552734375
2021-09-22,455.3500061035156,449.8399963378906,454.70001220703125,452.3299865722656,1380800.0,450.91595458984375
2021-09-23,455.54998779296875,451.1000061035156,452.29998779296875,452.7799987792969,2061200.0,451.36456298828125
2021-09-24,468.7200012207031,455.0,455.9800109863281,467.75,3353800.0,466.28778076171875
2021-09-27,470.489990234375,457.239990234375,465.54998779296875,460.55999755859375,2526000.0,459.1202697753906
2021-09-28,457.5,445.6700134277344,457.1400146484375,447.3500061035156,2632700.0,445.9515686035156
2021-09-29,456.0,448.8999938964844,449.8699951171875,451.7900085449219,1922000.0,450.377685546875
2021-09-30,455.3599853515625,449.29998779296875,453.6199951171875,449.3500061035156,1836400.0,447.9453125
2021-10-01,451.0799865722656,440.760009765625,449.7300109863281,448.3299865722656,1860700.0,446.928466796875
2021-10-04,449.3500061035156,436.1700134277344,448.3399963378906,440.1400146484375,2264000.0,438.76409912109375
2021-10-05,449.1099853515625,439.25,439.5799865722656,446.239990234375,1808700.0,444.8450012207031
2021-10-06,449.7799987792969,442.3800048828125,443.92999267578125,449.3399963378906,1334600.0,447.935302734375
2021-10-07,459.5899963378906,452.07000732421875,456.4700012207031,452.8699951171875,1966200.0,451.4543151855469
2021-10-08,455.75,450.0,455.44000244140625,451.8500061035156,1545800.0,450.4374694824219
2021-10-11,453.69000244140625,449.5400085449219,450.0400085449219,449.70001220703125,1011700.0,448.294189453125
2021-10-12,452.8500061035156,445.75,450.1499938964844,446.8699951171875,1380900.0,445.4730529785156
2021-10-13,450.510009765625,444.07000732421875,448.5400085449219,445.29998779296875,1621500.0,443.9079284667969
2021-10-14,451.70001220703125,446.5,447.1099853515625,450.6600036621094,1480400.0,449.2511901855469
2021-10-15,453.94000244140625,449.17999267578125,453.8900146484375,452.3900146484375,1494800.0,450.9757995605469
2021-10-18,462.3500061035156,448.5,449.6099853515625,461.95001220703125,2141300.0,460.50592041015625
2021-10-19,467.1600036621094,460.30999755859375,463.0,467.0799865722656,1365300.0,465.6198425292969
2021-10-20,472.5,467.8399963378906,468.5199890136719,469.7699890136719,1352900.0,468.30145263671875
2021-10-21,477.6499938964844,469.0799865722656,469.7699890136719,477.2300109863281,1423300.0,475.7381286621094
2021-10-22,485.0299987792969,478.57000732421875,478.989990234375,481.989990234375,1710300.0,480.4832458496094
2021-10-25,492.2099914550781,479.5,481.989990234375,490.1000061035156,1903400.0,488.5679016113281
2021-10-26,488.25,481.2300109863281,482.1300048828125,485.5299987792969,2378600.0,484.01220703125
2021-10-27,491.5,483.55999755859375,483.8500061035156,489.1099853515625,1741800.0,487.5809631347656
2021-10-28,491.8299865722656,486.4800109863281,486.9599914550781,490.5299987792969,1362400.0,489.78765869140625
2021-10-29,494.1700134277344,486.6600036621094,486.7799987792969,491.5400085449219,2471600.0,490.796142578125
2021-11-01,494.8900146484375,487.20001220703125,494.1499938964844,491.8699951171875,1548700.0,491.1256103515625
2021-11-02,499.489990234375,492.7200012207031,494.739990234375,496.989990234375,2012200.0,496.23785400390625
2021-11-03,502.9599914550781,495.75,501.3399963378906,502.3299865722656,1856000.0,501.5697937011719
2021-11-04,520.2100219726562,506.010009765625,507.010009765625,515.6199951171875,2615000.0,514.8396606445312
2021-11-05,517.9000244140625,508.6300048828125,514.77001953125,513.1199951171875,2071700.0,512.3434448242188
2021-11-08,513.4099731445312,500.20001220703125,513.4099731445312,503.80999755859375,2834800.0,503.04754638671875
2021-11-09,509.1000061035156,504.05999755859375,505.1199951171875,508.7099914550781,1881800.0,507.94012451171875
2021-11-10,510.3599853515625,503.7699890136719,508.260009765625,505.510009765625,1226600.0,504.7449951171875
2021-11-11,512.5,504.0400085449219,506.20001220703125,512.1799926757812,1227300.0,511.4048767089844
2021-11-12,519.6599731445312,513.22998046875,514.25,517.1699829101562,1780200.0,516.3873291015625
2021-11-15,523.0999755859375,518.010009765625,518.489990234375,519.8900146484375,1392300.0,519.1032104492188
2021-11-16,528.2999877929688,517.4099731445312,519.8400268554688,526.719970703125,1690700.0,525.9228515625
2021-11-17,530.739990234375,524.510009765625,527.5,526.2899780273438,1609400.0,525.4935302734375
2021-11-18,530.7999877929688,522.489990234375,528.1599731445312,529.3699951171875,1664200.0,528.56884765625
2021-11-19,535.280029296875,528.010009765625,534.0800170898438,533.7899780273438,1909800.0,532.982177734375
2021-11-22,545.4199829101562,532.3200073242188,533.3200073242188,539.6500244140625,2190500.0,538.8333129882812
2021-11-23,545.8200073242188,533.77001953125,537.9600219726562,545.260009765625,2147000.0,544.434814453125
2021-11-24,550.8300170898438,543.3200073242188,545.5399780273438,549.72998046875,2316400.0,548.8980102539062
2021-11-26,554.5499877929688,544.3099975585938,549.5499877929688,546.1300048828125,1844800.0,545.3035278320312
2021-11-29,560.780029296875,542.4099731445312,546.1300048828125,554.8800048828125,2919100.0,554.040283203125
2021-11-30,557.1699829101562,535.8900146484375,551.0,539.3800048828125,4244200.0,538.563720703125
2021-12-01,548.25,529.4000244140625,543.0999755859375,529.8400268554688,2877100.0,529.0382080078125
2021-12-02,530.9099731445312,514.0399780273438,518.510009765625,525.510009765625,3277500.0,524.7147216796875
2021-12-03,537.5,524.77001953125,529.989990234375,528.9299926757812,2984400.0,528.1295166015625
2021-12-06,536.0499877929688,527.5700073242188,532.25,533.2000122070312,2432900.0,532.39306640625
2021-12-07,543.0,534.7100219726562,538.25,542.02001953125,2579800.0,541.1997680664062
2021-12-08,547.7899780273438,525.5499877929688,546.2100219726562,530.1099853515625,3037500.0,529.3077392578125
2021-12-09,532.3300170898438,523.7999877929688,528.7999877929688,524.3300170898438,3200500.0,523.5364990234375
2021-12-10,561.27001953125,534.6099853515625,534.7100219726562,558.8200073242188,6333600.0,557.9743041992188
2021-12-13,559.75,547.97998046875,550.4400024414062,557.219970703125,3415200.0,556.376708984375
2021-12-14,557.1699829101562,537.5700073242188,556.4600219726562,545.3400268554688,3494400.0,544.5147094726562
2021-12-15,566.489990234375,545.530029296875,546.2100219726562,565.47998046875,2937100.0,564.6242065429688
2021-12-16,566.5499877929688,549.4500122070312,564.7899780273438,552.6300048828125,2683000.0,551.793701171875
2021-12-17,556.469970703125,540.97998046875,549.3200073242188,547.6099853515625,5752000.0,546.78125
2021-12-20,549.1400146484375,538.030029296875,542.1300048828125,548.5599975585938,2033600.0,547.7297973632812
2021-12-21,551.780029296875,536.0800170898438,550.5,545.4299926757812,2472800.0,544.6045532226562
2021-12-22,550.0,539.7999877929688,545.3800048828125,549.6699829101562,1454500.0,548.838134765625
2021-12-23,552.6099853515625,547.489990234375,551.739990234375,550.3699951171875,1757800.0,549.537109375
2021-12-27,565.739990234375,551.4400024414062,551.5399780273438,563.469970703125,2262900.0,562.6172485351562
2021-12-28,566.6400146484375,560.7000122070312,563.4299926757812,564.6400146484375,1155000.0,563.7855224609375
2021-12-29,571.489990234375,563.5,566.4000244140625,567.77001953125,1753000.0,566.9107666015625
2021-12-30,569.8800048828125,562.3699951171875,569.530029296875,563.9099731445312,1338700.0,563.0565795898438
2021-12-31,568.25,559.030029296875,563.4099731445312,567.7000122070312,1509200.0,566.8408813476562
2022-01-03,567.469970703125,555.510009765625,565.030029296875,566.7100219726562,2714100.0,565.8523559570312
2022-01-04,568.719970703125,561.7899780273438,564.22998046875,564.22998046875,2097500.0,563.3760986328125
2022-01-05,565.0499877929688,549.77001953125,563.6900024414062,549.9199829101562,2887500.0,549.0877685546875
2022-01-06,553.52001953125,543.5499877929688,546.2000122070312,549.7999877929688,2503100.0,548.9679565429688
2022-01-07,548.3699951171875,534.239990234375,547.5499877929688,536.1799926757812,2323900.0,535.3685302734375
2022-01-10,530.4099731445312,508.5,529.2899780273438,518.7999877929688,4916800.0,518.0148315429688
2022-01-11,522.469970703125,510.2900085449219,518.7999877929688,522.030029296875,2457300.0,521.239990234375
2022-01-12,530.030029296875,522.010009765625,522.030029296875,525.7999877929688,1729500.0,525.0042724609375
2022-01-13,529.0499877929688,515.22998046875,527.6400146484375,516.8800048828125,2428100.0,516.0977783203125
2022-01-14,512.97998046875,501.8599853515625,511.57000732421875,502.989990234375,3872500.0,502.2287902832031
2022-01-18,495.0799865722656,486.8599853515625,494.4599914550781,488.07000732421875,3801900.0,487.3313903808594
2022-01-19,496.239990234375,487.1000061035156,489.8900146484375,490.1600036621094,2709400.0,489.418212890625
2022-01-20,499.8800048828125,481.8399963378906,490.75,482.82000732421875,2893700.0,482.0893249511719
2022-01-21,494.6099853515625,481.32000732421875,481.9200134277344,481.6099853515625,3295600.0,480.8811340332031
2022-01-24,489.9700012207031,469.010009765625,475.54998779296875,488.8999938964844,4412600.0,488.1601257324219
2022-01-25,482.6400146484375,472.3699951171875,479.8999938964844,477.32000732421875,3076800.0,476.59765625
2022-01-26,493.8699951171875,478.7699890136719,483.2300109863281,483.4700012207031,3074900.0,482.73834228515625
2022-01-27,495.7900085449219,480.30999755859375,486.9200134277344,482.5199890136719,2372300.0,481.7897644042969
2022-01-28,492.7300109863281,475.8999938964844,483.739990234375,492.42999267578125,1918500.0,491.68475341796875
2022-01-31,506.4200134277344,490.6300048828125,492.0,505.1300048828125,2480700.0,504.3655700683594
2022-02-01,509.67999267578125,496.94000244140625,505.0,508.4100036621094,2347200.0,507.6405944824219
2022-02-02,523.989990234375,510.3399963378906,511.1099853515625,522.02001953125,2547600.0,521.2300415039062
2022-02-03,526.4400024414062,514.2100219726562,515.8800048828125,521.77001953125,2665100.0,521.77001953125
2022-02-04,522.0,510.79998779296875,518.1099853515625,519.77001953125,2387400.0,519.77001953125
2022-02-07,522.0,514.22998046875,521.2999877929688,515.8900146484375,1863600.0,515.8900146484375
2022-02-08,523.3900146484375,510.5,515.8900146484375,521.1500244140625,1462000.0,521.1500244140625
2022-02-09,534.239990234375,525.6799926757812,528.0,528.8300170898438,2256700.0,528.8300170898438
2022-02-10,524.469970703125,514.75,520.8699951171875,518.47998046875,2558900.0,518.47998046875
2022-02-11,521.3499755859375,507.3800048828125,518.4000244140625,509.6700134277344,2349700.0,509.6700134277344
2022-02-14,511.5299987792969,501.44000244140625,508.989990234375,506.55999755859375,1749600.0,506.55999755859375
2022-02-15,516.0,510.760009765625,513.3400268554688,513.9199829101562,1984600.0,513.9199829101562
2022-02-16,514.5499877929688,501.7099914550781,511.489990234375,512.4000244140625,1770800.0,512.4000244140625
2022-02-17,518.2100219726562,507.0299987792969,509.6400146484375,515.010009765625,2022800.0,515.010009765625
2022-02-18,517.9000244140625,510.3299865722656,514.8900146484375,512.6699829101562,2154700.0,512.6699829101562
2022-02-22,514.5800170898438,498.1600036621094,510.0,502.17999267578125,2451800.0,502.17999267578125
2022-02-23,507.9700012207031,494.7799987792969,502.94000244140625,495.260009765625,2021400.0,495.260009765625
2022-02-24,506.54998779296875,482.9800109863281,483.2699890136719,505.5799865722656,2859800.0,505.5799865722656
2022-02-25,518.25,505.25,508.5799865722656,517.489990234375,2003000.0,517.489990234375
2022-02-28,519.6300048828125,511.29998779296875,514.2999877929688,519.25,2408900.0,519.25
2022-03-01,529.3599853515625,519.1900024414062,519.4600219726562,522.9299926757812,2316000.0,522.9299926757812
2022-03-02,533.0900268554688,519.77001953125,524.0,528.0,2571500.0,528.0
2022-03-03,538.9600219726562,529.5399780273438,534.489990234375,533.0499877929688,3851800.0,533.0499877929688
2022-03-04,529.9199829101562,511.7799987792969,519.5,525.5,4417900.0,525.5
2022-03-07,545.2899780273438,523.4199829101562,523.4500122070312,528.52001953125,3896900.0,528.52001953125
2022-03-08,539.72998046875,522.4099731445312,526.219970703125,523.3599853515625,3649700.0,523.3599853515625
2022-03-09,530.8599853515625,515.7100219726562,527.6199951171875,527.6500244140625,2789700.0,527.6500244140625
2022-03-10,534.3699951171875,518.1400146484375,523.1099853515625,532.719970703125,1777700.0,532.719970703125
2022-03-11,542.6500244140625,526.4299926757812,536.6199951171875,527.4199829101562,1735100.0,527.4199829101562
2022-03-14,535.3099975585938,523.5399780273438,527.77001953125,525.9500122070312,1950000.0,525.9500122070312
2022-03-15,543.8499755859375,527.9199829101562,530.0,542.3200073242188,2547900.0,542.3200073242188
2022-03-16,551.6199951171875,531.260009765625,544.530029296875,543.3900146484375,3017200.0,543.3900146484375
2022-03-17,553.1699829101562,543.2000122070312,543.3499755859375,552.7899780273438,1974200.0,552.7899780273438
2022-03-18,562.5499877929688,549.510009765625,552.9600219726562,561.3499755859375,3597800.0,561.3499755859375
2022-03-21,566.75,550.8400268554688,560.1400146484375,555.530029296875,3136900.0,555.530029296875
2022-03-22,560.3499755859375,552.3300170898438,556.9600219726562,559.4199829101562,1777500.0,559.4199829101562
2022-03-23,560.6900024414062,551.9099731445312,556.9500122070312,554.02001953125,1546800.0,554.02001953125
2022-03-24,558.260009765625,549.219970703125,555.510009765625,558.1099853515625,1614200.0,558.1099853515625
2022-03-25,560.4299926757812,550.22998046875,559.8200073242188,555.7100219726562,1974900.0,555.7100219726562
2022-03-28,565.260009765625,553.5,556.739990234375,565.2100219726562,2056100.0,565.2100219726562
2022-03-29,571.219970703125,564.530029296875,568.0,569.97998046875,2005400.0,569.97998046875
2022-03-30,578.25,568.5900268554688,570.9500122070312,576.469970703125,2086500.0,576.469970703125
2022-03-31,586.3200073242188,575.510009765625,578.7000122070312,575.8499755859375,3439800.0,575.8499755859375
2022-04-01,582.989990234375,572.3099975585938,577.3800048828125,575.5700073242188,1933100.0,575.5700073242188
2022-04-04,579.6900024414062,571.469970703125,573.9400024414062,575.1300048828125,2201800.0,575.1300048828125
